window_title,timestamp,category,app_name
Bing - Google Chrome,2023-10-12 16:52:00.999068,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:52:31.003353,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:53:01.006740,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:53:31.010135,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:54:01.021507,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:54:31.033975,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:55:01.038788,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:55:31.054377,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:56:01.059554,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:56:31.066194,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:57:01.076942,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:57:31.091759,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:58:01.107366,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:58:31.122640,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:59:01.123174,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 16:59:31.126732,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:00:01.153467,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:00:31.180416,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:01:01.193192,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:01:31.198737,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:02:01.206631,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:02:31.214158,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:03:01.222436,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:03:31.230632,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:04:01.232403,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:04:31.239264,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:05:01.248844,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:05:31.261477,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:06:01.273363,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:06:31.276311,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:07:01.280916,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:07:31.291806,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:08:01.308334,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:08:31.338301,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:09:01.354140,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:09:31.384905,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:10:01.579266,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:10:31.592879,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:11:01.605809,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:11:31.611544,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:12:01.623592,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:12:31.627761,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:13:01.630991,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:13:31.631269,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:14:01.647382,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:14:31.659826,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:15:01.687918,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:15:31.705113,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:16:01.720825,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:16:31.747265,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:17:01.749861,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:17:31.761482,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:18:01.761746,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:18:31.768508,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:19:01.783959,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:19:31.784419,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:20:01.805018,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:20:31.827779,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:21:01.837599,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:21:31.842817,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:22:01.845403,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:22:31.849095,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:23:01.867045,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:23:31.867828,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:24:01.872764,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:24:31.882179,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:25:01.884395,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:25:31.892312,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:26:01.901126,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:26:31.902163,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:27:01.910238,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:27:31.917856,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:28:01.924104,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:28:31.932508,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:29:01.941011,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:29:31.941070,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:30:01.966441,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:30:31.972426,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:31:01.980533,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:31:31.985764,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:32:01.996540,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:32:32.001551,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:33:02.014306,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:33:32.026579,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:34:02.033276,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:34:32.056673,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:35:02.063657,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:35:32.069166,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:36:02.073637,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:36:32.084730,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:37:02.091988,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:37:32.097496,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:38:02.113174,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:38:32.134052,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:39:02.137003,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:39:32.140871,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:40:02.288588,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:40:32.290995,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:41:02.295054,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:41:32.306597,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:42:02.316075,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:42:32.324979,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:43:02.335924,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:43:32.349811,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:44:02.356092,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:44:32.363541,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:45:02.367123,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:45:32.377093,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:46:02.381941,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:46:32.387256,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:47:02.393323,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:47:32.408523,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:48:02.413030,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:48:32.415755,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:49:02.435549,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:49:32.462234,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:50:02.483481,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:50:32.495235,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:51:02.507468,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:51:32.514200,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:52:02.526115,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:52:32.528355,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:53:02.542576,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:53:32.556678,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:54:02.558038,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:54:32.558501,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:55:02.568224,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:55:32.583965,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:56:02.598275,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:56:32.600720,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:57:02.607701,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:57:32.611514,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:58:02.630117,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:58:32.638080,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:59:02.653250,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 17:59:32.666663,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:00:02.679393,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:00:32.685991,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:01:02.705109,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:01:32.719176,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:02:02.728418,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:02:32.733638,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:03:02.745478,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:03:32.760096,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:04:02.774389,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:04:32.785098,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:05:02.796927,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:05:32.805178,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:06:02.815510,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:06:32.827323,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:07:02.835325,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:07:32.840047,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:08:02.849417,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:08:32.863094,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:09:02.867157,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:09:32.889409,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:10:03.037486,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 18:10:33.050662,Browsers,Google Chrome
AI Engineer Summit 2023 — DAY 2 Livestream - YouTube - Google Chrome,2023-10-12 18:11:03.064548,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:11:33.081970,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:12:03.096065,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:12:33.098049,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:13:03.114278,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:13:33.124859,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:14:03.137627,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:14:33.147875,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:15:03.187622,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:15:33.201168,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:16:03.213275,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:16:33.223995,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:17:03.226125,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:17:33.234577,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:18:03.244138,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:18:33.245106,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:19:03.248010,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:19:33.254673,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:20:03.274168,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:20:33.286563,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:21:03.292708,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:21:33.292962,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:22:03.305565,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:22:33.320322,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:23:03.334728,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:23:33.347635,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:24:03.356354,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:24:33.362840,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:25:03.370789,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:25:33.373989,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:26:03.381497,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:26:33.389355,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:27:03.405356,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:27:33.406737,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:28:03.421661,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:28:33.437460,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:29:03.437796,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:29:33.439423,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:30:03.469622,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:30:33.484352,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:31:03.500160,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:31:33.504194,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:32:03.505506,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:32:33.517129,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:33:03.520534,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:33:33.529410,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:34:03.541556,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:34:33.543824,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:35:03.558809,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:35:33.572671,Browsers,Google Chrome
"Your Projects - Overleaf, Online LaTeX Editor - Google Chrome",2023-10-12 18:36:03.576544,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:36:33.586654,Browsers,Google Chrome
G9WqV5GlmjaVtGsQ3Ca5VZ3Z - Google Chrome,2023-10-12 18:37:03.600597,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:37:33.612940,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:38:03.618741,Browsers,Google Chrome
CS236 LaTex Aid - Google Chrome,2023-10-12 18:38:33.635372,Browsers,Google Chrome
G9WqV5GlmjaVtGsQ3Ca5VZ3Z - Google Chrome,2023-10-12 18:39:03.647472,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:39:33.649945,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 18:40:03.836578,Browsers,Google Chrome
Task Switching,2023-10-12 18:40:33.847708,Other,unknown
